date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
15:21.2,2,4400,4400,20000,20500,84.00%,95.43%,84.00%,84.00%,84.00%,84.00%,83.00%
47:24.3,3,4400,4400,20000,20500,80.00%,169.40%,80.00%,80.00%,80.00%,79.97%,82.00%
18:54.0,4,4400,4400,20000,20500,80.00%,105.81%,80.00%,80.00%,80.00%,79.97%,81.50%
50:21.4,5,4400,4400,20000,20500,86.00%,63.09%,86.00%,86.00%,86.00%,85.86%,82.40%
22:14.5,1,4400,4400,20500,21000,92.00%,43.74%,92.00%,92.00%,92.00%,91.88%,92.00%
54:07.2,2,4400,4400,20500,21000,90.00%,59.53%,90.00%,90.00%,90.00%,89.80%,91.00%
26:01.0,3,4400,4400,20500,21000,90.00%,32.67%,90.00%,90.00%,90.00%,89.80%,90.67%
57:55.3,4,4400,4400,20500,21000,80.00%,127.82%,80.00%,80.00%,80.00%,80.00%,88.00%
29:55.6,5,4400,4400,20500,21000,86.00%,82.35%,86.00%,86.00%,86.00%,85.95%,87.60%
02:00.0,1,4400,4400,21000,21500,82.00%,90.79%,82.00%,82.00%,82.00%,81.99%,82.00%
33:56.9,2,4400,4400,21000,21500,80.00%,93.48%,80.00%,80.00%,80.00%,78.30%,81.00%
05:55.4,3,4400,4400,21000,21500,80.00%,110.55%,80.00%,80.00%,80.00%,79.97%,80.67%
37:54.6,4,4400,4400,21000,21500,74.00%,71.87%,74.00%,74.00%,74.00%,73.13%,79.00%
09:53.8,5,4400,4400,21000,21500,80.00%,111.75%,80.00%,80.00%,80.00%,80.00%,79.20%
41:58.2,1,4400,4400,21500,22000,88.00%,25.33%,88.00%,88.00%,88.00%,87.68%,88.00%
13:53.4,2,4400,4400,21500,22000,90.00%,52.12%,90.00%,90.00%,90.00%,89.80%,89.00%
45:51.0,3,4400,4400,21500,22000,84.00%,110.66%,84.00%,84.00%,84.00%,83.90%,87.33%
17:48.7,4,4400,4400,21500,22000,96.00%,6.15%,96.00%,96.00%,96.00%,95.89%,89.50%
49:49.1,5,4400,4400,21500,22000,90.00%,35.07%,90.00%,90.00%,90.00%,89.80%,89.60%
23:08.7,1,4400,4400,22000,22500,96.00%,10.82%,96.00%,96.00%,96.00%,95.76%,96.00%
54:59.7,2,4400,4400,22000,22500,94.00%,22.95%,94.00%,94.00%,94.00%,93.69%,95.00%
26:48.8,3,4400,4400,22000,22500,96.00%,14.59%,96.00%,96.00%,96.00%,95.83%,95.33%
58:41.6,4,4400,4400,22000,22500,92.00%,33.18%,92.00%,92.00%,92.00%,91.79%,94.50%
30:34.5,5,4400,4400,22000,22500,100.00%,3.71%,100.00%,100.00%,100.00%,100.00%,95.60%
02:32.1,1,4400,4400,22500,23000,92.00%,37.95%,92.00%,92.00%,92.00%,91.99%,92.00%
34:21.6,2,4400,4400,22500,23000,84.00%,93.20%,84.00%,84.00%,84.00%,83.97%,88.00%
06:11.9,3,4400,4400,22500,23000,82.00%,92.62%,82.00%,82.00%,82.00%,81.93%,86.00%
38:00.2,4,4400,4400,22500,23000,82.00%,103.70%,82.00%,82.00%,82.00%,81.93%,85.00%
09:49.8,5,4400,4400,22500,23000,84.00%,51.39%,84.00%,84.00%,84.00%,83.97%,84.80%
41:48.8,1,4400,4400,23000,23500,88.00%,64.97%,88.00%,88.00%,88.00%,87.50%,88.00%
13:40.8,2,4400,4400,23000,23500,86.00%,60.57%,86.00%,86.00%,86.00%,85.29%,87.00%
45:27.4,3,4400,4400,23000,23500,88.00%,45.15%,88.00%,88.00%,88.00%,87.92%,87.33%
17:17.1,4,4400,4400,23000,23500,90.00%,46.39%,90.00%,90.00%,90.00%,89.90%,88.00%
49:06.9,5,4400,4400,23000,23500,88.00%,42.39%,88.00%,88.00%,88.00%,87.92%,88.00%
21:02.9,1,4400,4400,23500,24000,90.00%,46.08%,90.00%,90.00%,90.00%,89.80%,90.00%
2022-12-08 16:52:51.726169,2,4400,4400,23500,24000,94.00%,37.98%,94.00%,94.00%,94.00%,93.80%,92.00%
2022-12-08 17:24:36.841271,3,4400,4400,23500,24000,86.00%,66.39%,86.00%,86.00%,86.00%,85.53%,90.00%
2022-12-08 17:56:28.159019,4,4400,4400,23500,24000,90.00%,42.69%,90.00%,90.00%,90.00%,89.80%,90.00%
2022-12-08 18:28:18.211990,5,4400,4400,23500,24000,86.00%,61.31%,86.00%,86.00%,86.00%,85.99%,89.20%
2022-12-08 19:00:14.974499,1,4400,4400,24000,24500,82.00%,71.35%,82.00%,82.00%,82.00%,81.82%,82.00%
2022-12-08 19:31:57.878451,2,4400,4400,24000,24500,92.00%,38.75%,92.00%,92.00%,92.00%,92.00%,87.00%
2022-12-08 20:03:44.185887,3,4400,4400,24000,24500,88.00%,50.27%,88.00%,88.00%,88.00%,87.92%,87.33%
2022-12-08 20:35:31.018911,4,4400,4400,24000,24500,80.00%,77.50%,80.00%,80.00%,80.00%,78.78%,85.50%
2022-12-08 21:07:18.023257,5,4400,4400,24000,24500,78.00%,80.13%,78.00%,78.00%,78.00%,77.78%,84.00%
2022-12-08 21:39:12.216689,1,4400,4400,24500,25000,74.00%,101.05%,74.00%,74.00%,74.00%,72.11%,74.00%
2022-12-08 22:10:58.292937,2,4400,4400,24500,25000,74.00%,120.08%,74.00%,74.00%,74.00%,72.11%,74.00%
2022-12-08 22:42:47.015505,3,4400,4400,24500,25000,70.00%,155.96%,70.00%,70.00%,70.00%,69.40%,72.67%
