date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
20:57.3,4,500,400,12000,12500,90.00%,27.54%,90.00%,90.00%,90.00%,89.80%,92.50%
25:06.0,5,500,400,12000,12500,94.00%,19.88%,94.00%,94.00%,94.00%,93.94%,92.80%
29:18.0,1,500,400,12500,13000,82.00%,31.25%,82.00%,82.00%,82.00%,81.64%,82.00%
33:26.9,2,500,400,12500,13000,80.00%,38.60%,80.00%,80.00%,80.00%,79.87%,81.00%
37:35.3,3,500,400,12500,13000,82.00%,42.40%,82.00%,82.00%,82.00%,81.08%,81.33%
41:44.3,4,500,400,12500,13000,80.00%,39.46%,80.00%,80.00%,80.00%,79.17%,81.00%
45:53.3,5,500,400,12500,13000,60.00%,61.39%,60.00%,60.00%,60.00%,45.18%,76.80%
50:04.9,1,500,400,13000,13500,80.00%,41.89%,80.00%,80.00%,80.00%,79.71%,80.00%
54:13.7,2,500,400,13000,13500,56.00%,110.97%,56.00%,56.00%,56.00%,49.45%,68.00%
58:22.0,3,500,400,13000,13500,80.00%,47.90%,80.00%,80.00%,80.00%,80.00%,72.00%
02:30.2,4,500,400,13000,13500,76.00%,68.89%,76.00%,76.00%,76.00%,75.37%,73.00%
06:38.1,5,500,400,13000,13500,84.00%,48.15%,84.00%,84.00%,84.00%,83.77%,75.20%
10:50.4,1,500,400,13500,14000,84.00%,37.04%,84.00%,84.00%,84.00%,83.90%,84.00%
14:57.6,2,500,400,13500,14000,66.00%,64.77%,66.00%,66.00%,66.00%,60.26%,75.00%
19:05.6,3,500,400,13500,14000,62.00%,67.93%,62.00%,62.00%,62.00%,57.03%,70.67%
23:14.0,4,500,400,13500,14000,84.00%,40.70%,84.00%,84.00%,84.00%,83.02%,74.00%
27:22.0,5,500,400,13500,14000,78.00%,44.20%,78.00%,78.00%,78.00%,77.99%,74.80%
31:35.3,1,500,400,14000,14500,92.00%,30.33%,92.00%,92.00%,92.00%,92.00%,92.00%
35:45.0,2,500,400,14000,14500,80.00%,38.48%,80.00%,80.00%,80.00%,79.71%,86.00%
39:54.4,3,500,400,14000,14500,84.00%,42.46%,84.00%,84.00%,84.00%,83.97%,85.33%
44:02.6,4,500,400,14000,14500,82.00%,45.62%,82.00%,82.00%,82.00%,81.93%,84.50%
48:10.5,5,500,400,14000,14500,52.00%,70.41%,52.00%,52.00%,52.00%,34.21%,78.00%
52:20.9,1,500,400,14500,15000,82.00%,44.39%,82.00%,82.00%,82.00%,81.82%,82.00%
56:30.0,2,500,400,14500,15000,70.00%,53.50%,70.00%,70.00%,70.00%,67.82%,76.00%
00:37.6,3,500,400,14500,15000,84.00%,44.75%,84.00%,84.00%,84.00%,83.97%,78.67%
04:46.1,4,500,400,14500,15000,84.00%,38.19%,84.00%,84.00%,84.00%,83.33%,80.00%
08:53.5,5,500,400,14500,15000,82.00%,46.49%,82.00%,82.00%,82.00%,81.93%,80.40%
13:04.8,1,500,400,15000,15500,84.00%,32.63%,84.00%,84.00%,84.00%,83.77%,84.00%
17:12.7,2,500,400,15000,15500,88.00%,31.41%,88.00%,88.00%,88.00%,87.82%,86.00%
21:20.2,3,500,400,15000,15500,82.00%,36.21%,82.00%,82.00%,82.00%,81.40%,84.67%
25:28.9,4,500,400,15000,15500,74.00%,63.60%,74.00%,74.00%,74.00%,73.91%,82.00%
29:37.5,5,500,400,15000,15500,74.00%,70.36%,74.00%,74.00%,74.00%,73.74%,80.40%
33:49.8,1,500,400,15500,16000,92.00%,32.73%,92.00%,92.00%,92.00%,91.99%,92.00%
37:59.4,2,500,400,15500,16000,82.00%,48.36%,82.00%,82.00%,82.00%,81.99%,87.00%
42:08.1,3,500,400,15500,16000,94.00%,20.24%,94.00%,94.00%,94.00%,93.80%,89.33%
46:17.2,4,500,400,15500,16000,84.00%,36.10%,84.00%,84.00%,84.00%,83.02%,88.00%
50:26.7,5,500,400,15500,16000,64.00%,62.14%,64.00%,64.00%,64.00%,62.50%,83.20%
54:39.9,1,500,400,16000,16500,80.00%,53.20%,80.00%,80.00%,80.00%,79.87%,80.00%
58:48.4,2,500,400,16000,16500,66.00%,63.44%,66.00%,66.00%,66.00%,65.99%,73.00%
02:59.5,3,500,400,16000,16500,92.00%,21.00%,92.00%,92.00%,92.00%,91.67%,79.33%
07:07.0,4,500,400,16000,16500,82.00%,48.36%,82.00%,82.00%,82.00%,81.82%,80.00%
11:16.7,5,500,400,16000,16500,92.00%,32.46%,92.00%,92.00%,92.00%,90.81%,82.40%
15:27.5,1,500,400,16500,17000,68.00%,66.25%,68.00%,68.00%,68.00%,66.67%,68.00%
19:35.3,2,500,400,16500,17000,82.00%,43.65%,82.00%,82.00%,82.00%,81.93%,75.00%
23:43.2,3,500,400,16500,17000,80.00%,40.97%,80.00%,80.00%,80.00%,79.97%,76.67%
27:52.9,4,500,400,16500,17000,84.00%,42.32%,84.00%,84.00%,84.00%,83.58%,78.50%
32:01.7,5,500,400,16500,17000,88.00%,51.20%,88.00%,88.00%,88.00%,87.68%,80.40%
36:13.9,1,500,400,17000,17500,92.00%,26.59%,92.00%,92.00%,92.00%,91.95%,92.00%
40:22.6,2,500,400,17000,17500,88.00%,28.67%,88.00%,88.00%,88.00%,88.00%,90.00%
44:31.4,3,500,400,17000,17500,50.00%,64.24%,50.00%,50.00%,50.00%,33.33%,76.67%
48:40.0,4,500,400,17000,17500,92.00%,26.28%,92.00%,92.00%,92.00%,92.00%,80.50%
52:47.6,5,500,400,17000,17500,90.00%,30.55%,90.00%,90.00%,90.00%,89.90%,82.40%
57:01.2,1,500,400,17500,18000,60.00%,106.18%,60.00%,60.00%,60.00%,55.44%,60.00%
01:08.8,2,500,400,17500,18000,82.00%,48.77%,82.00%,82.00%,82.00%,81.64%,71.00%
05:16.3,3,500,400,17500,18000,74.00%,63.38%,74.00%,74.00%,74.00%,73.13%,72.00%
09:26.0,4,500,400,17500,18000,82.00%,44.62%,82.00%,82.00%,82.00%,81.99%,74.50%
13:34.8,5,500,400,17500,18000,76.00%,57.36%,76.00%,76.00%,76.00%,75.37%,74.80%
17:46.1,1,500,400,18000,18500,92.00%,37.55%,92.00%,92.00%,92.00%,91.99%,92.00%
21:54.2,2,500,400,18000,18500,88.00%,35.39%,88.00%,88.00%,88.00%,88.00%,90.00%
26:00.5,3,500,400,18000,18500,82.00%,50.55%,82.00%,82.00%,82.00%,81.40%,87.33%
30:09.3,4,500,400,18000,18500,82.00%,40.60%,82.00%,82.00%,82.00%,81.82%,86.00%
34:17.7,5,500,400,18000,18500,52.00%,72.62%,52.00%,52.00%,52.00%,34.21%,79.20%
38:30.2,1,500,400,18500,19000,80.00%,45.83%,80.00%,80.00%,80.00%,79.87%,80.00%
42:39.9,2,500,400,18500,19000,52.00%,72.54%,52.00%,52.00%,52.00%,34.21%,66.00%
46:48.9,3,500,400,18500,19000,82.00%,42.12%,82.00%,82.00%,82.00%,81.40%,71.33%
50:56.6,4,500,400,18500,19000,76.00%,57.67%,76.00%,76.00%,76.00%,75.85%,72.50%
55:04.0,5,500,400,18500,19000,66.00%,87.02%,66.00%,66.00%,66.00%,60.26%,71.20%
59:15.0,1,500,400,19000,19500,78.00%,51.40%,78.00%,78.00%,78.00%,77.56%,78.00%
03:21.8,2,500,400,19000,19500,80.00%,39.42%,80.00%,80.00%,80.00%,79.71%,79.00%
07:28.1,3,500,400,19000,19500,82.00%,40.55%,82.00%,82.00%,82.00%,81.93%,80.00%
11:33.9,4,500,400,19000,19500,76.00%,51.22%,76.00%,76.00%,76.00%,75.37%,79.00%
15:39.3,5,500,400,19000,19500,74.00%,49.70%,74.00%,74.00%,74.00%,72.68%,78.00%
19:50.6,1,500,400,19500,20000,72.00%,52.53%,72.00%,72.00%,72.00%,71.96%,72.00%
23:57.5,2,500,400,19500,20000,80.00%,45.67%,80.00%,80.00%,80.00%,79.17%,76.00%
28:04.7,3,500,400,19500,20000,78.00%,52.88%,78.00%,78.00%,78.00%,75.82%,76.67%
32:12.6,4,500,400,19500,20000,56.00%,69.79%,56.00%,56.00%,56.00%,35.90%,71.50%
36:19.0,5,500,400,19500,20000,84.00%,42.98%,84.00%,84.00%,84.00%,83.77%,74.00%
40:29.9,1,500,400,20000,20500,82.00%,44.83%,82.00%,82.00%,82.00%,80.69%,82.00%
44:36.8,2,500,400,20000,20500,90.00%,23.85%,90.00%,90.00%,90.00%,89.80%,86.00%
48:45.8,3,500,400,20000,20500,68.00%,83.53%,68.00%,68.00%,68.00%,61.90%,80.00%
52:54.2,4,500,400,20000,20500,72.00%,74.71%,72.00%,72.00%,72.00%,71.59%,78.00%
57:02.5,5,500,400,20000,20500,74.00%,58.85%,74.00%,74.00%,74.00%,73.74%,77.20%
01:14.7,1,500,400,20500,21000,82.00%,41.90%,82.00%,82.00%,82.00%,81.64%,82.00%
05:22.9,2,500,400,20500,21000,84.00%,44.86%,84.00%,84.00%,84.00%,83.77%,83.00%
09:30.3,3,500,400,20500,21000,86.00%,30.81%,86.00%,86.00%,86.00%,85.72%,84.00%
13:39.8,4,500,400,20500,21000,76.00%,68.15%,76.00%,76.00%,76.00%,71.43%,82.00%
17:45.6,5,500,400,20500,21000,78.00%,48.21%,78.00%,78.00%,78.00%,77.99%,81.20%
21:54.4,1,500,400,21000,21500,78.00%,50.84%,78.00%,78.00%,78.00%,77.26%,78.00%
25:58.9,2,500,400,21000,21500,58.00%,67.35%,58.00%,58.00%,58.00%,52.51%,68.00%
30:01.9,3,500,400,21000,21500,82.00%,41.20%,82.00%,82.00%,82.00%,81.99%,72.67%
34:07.1,4,500,400,21000,21500,76.00%,47.14%,76.00%,76.00%,76.00%,75.37%,73.50%
38:12.4,5,500,400,21000,21500,72.00%,63.62%,72.00%,72.00%,72.00%,71.82%,73.20%
42:22.1,1,500,400,21500,22000,80.00%,38.63%,80.00%,80.00%,80.00%,79.87%,80.00%
46:27.8,2,500,400,21500,22000,84.00%,43.05%,84.00%,84.00%,84.00%,83.90%,82.00%
50:33.7,3,500,400,21500,22000,76.00%,43.63%,76.00%,76.00%,76.00%,75.65%,80.00%
54:40.0,4,500,400,21500,22000,70.00%,62.06%,70.00%,70.00%,70.00%,67.03%,77.50%
58:45.6,5,500,400,21500,22000,48.00%,70.12%,48.00%,48.00%,48.00%,32.43%,71.60%
02:55.1,1,500,400,22000,22500,88.00%,28.13%,88.00%,88.00%,88.00%,87.98%,88.00%
07:01.8,2,500,400,22000,22500,74.00%,66.64%,74.00%,74.00%,74.00%,73.13%,81.00%
11:06.9,3,500,400,22000,22500,54.00%,68.05%,54.00%,54.00%,54.00%,35.06%,72.00%
15:11.9,4,500,400,22000,22500,88.00%,28.11%,88.00%,88.00%,88.00%,87.82%,76.00%
19:19.1,5,500,400,22000,22500,84.00%,39.19%,84.00%,84.00%,84.00%,83.77%,77.60%
23:28.7,1,500,400,22500,23000,90.00%,26.31%,90.00%,90.00%,90.00%,89.49%,90.00%
27:33.5,2,500,400,22500,23000,66.00%,60.01%,66.00%,66.00%,66.00%,65.32%,78.00%
31:39.5,3,500,400,22500,23000,66.00%,65.41%,66.00%,66.00%,66.00%,64.86%,74.00%
35:44.6,4,500,400,22500,23000,60.00%,66.95%,60.00%,60.00%,60.00%,37.50%,70.50%
39:52.0,5,500,400,22500,23000,64.00%,91.42%,64.00%,64.00%,64.00%,63.47%,69.20%
44:00.2,1,500,400,23000,23500,86.00%,33.74%,86.00%,86.00%,86.00%,85.72%,86.00%
48:03.3,2,500,400,23000,23500,78.00%,48.98%,78.00%,78.00%,78.00%,77.99%,82.00%
52:08.2,3,500,400,23000,23500,86.00%,33.36%,86.00%,86.00%,86.00%,85.72%,83.33%
56:14.2,4,500,400,23000,23500,82.00%,40.63%,82.00%,82.00%,82.00%,78.96%,83.00%
00:20.9,5,500,400,23000,23500,88.00%,36.79%,88.00%,88.00%,88.00%,87.50%,84.00%
04:29.8,1,500,400,23500,24000,84.00%,39.24%,84.00%,84.00%,84.00%,83.77%,84.00%
08:35.5,2,500,400,23500,24000,86.00%,36.69%,86.00%,86.00%,86.00%,84.62%,85.00%
12:41.0,3,500,400,23500,24000,76.00%,47.99%,76.00%,76.00%,76.00%,72.43%,82.00%
16:48.5,4,500,400,23500,24000,84.00%,36.23%,84.00%,84.00%,84.00%,83.58%,82.50%
20:52.7,5,500,400,23500,24000,80.00%,49.23%,80.00%,80.00%,80.00%,79.87%,82.00%
25:03.0,1,500,400,24000,24500,84.00%,28.25%,84.00%,84.00%,84.00%,83.33%,84.00%
29:09.5,2,500,400,24000,24500,66.00%,66.23%,66.00%,66.00%,66.00%,62.64%,75.00%
33:16.0,3,500,400,24000,24500,90.00%,22.64%,90.00%,90.00%,90.00%,89.80%,80.00%
37:21.3,4,500,400,24000,24500,92.00%,25.64%,92.00%,92.00%,92.00%,91.67%,83.00%
41:25.6,5,500,400,24000,24500,86.00%,34.65%,86.00%,86.00%,86.00%,85.53%,83.60%
45:35.3,1,500,400,24500,25000,76.00%,54.29%,76.00%,76.00%,76.00%,75.37%,76.00%
49:40.6,2,500,400,24500,25000,60.00%,113.02%,60.00%,60.00%,60.00%,52.38%,68.00%
53:46.4,3,500,400,24500,25000,82.00%,53.78%,82.00%,82.00%,82.00%,81.64%,72.67%
57:51.2,4,500,400,24500,25000,80.00%,55.38%,80.00%,80.00%,80.00%,79.71%,74.50%
01:56.3,5,500,400,24500,25000,78.00%,52.08%,78.00%,78.00%,78.00%,77.92%,75.20%
06:06.0,1,500,400,25000,25500,76.00%,46.18%,76.00%,76.00%,76.00%,74.53%,76.00%
10:10.6,2,500,400,25000,25500,68.00%,56.54%,68.00%,68.00%,68.00%,65.28%,72.00%
14:14.8,3,500,400,25000,25500,94.00%,27.88%,94.00%,94.00%,94.00%,94.00%,79.33%
18:21.3,4,500,400,25000,25500,86.00%,33.59%,86.00%,86.00%,86.00%,85.95%,81.00%
22:26.7,5,500,400,25000,25500,84.00%,41.00%,84.00%,84.00%,84.00%,83.90%,81.60%
26:36.5,1,500,400,25500,26000,92.00%,23.69%,92.00%,92.00%,92.00%,91.88%,92.00%
30:42.2,2,500,400,25500,26000,86.00%,37.57%,86.00%,86.00%,86.00%,85.99%,89.00%
34:45.4,3,500,400,25500,26000,80.00%,37.97%,80.00%,80.00%,80.00%,79.87%,86.00%
38:50.9,4,500,400,25500,26000,94.00%,11.21%,94.00%,94.00%,94.00%,93.88%,88.00%
42:57.8,5,500,400,25500,26000,90.00%,28.25%,90.00%,90.00%,90.00%,90.00%,88.40%
