date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
30:40.9,3,500,526,16000,16500,82.00%,46.39%,82.00%,82.00%,82.00%,81.97%,85.67%
38:05.0,4,500,526,16000,16500,88.00%,35.04%,88.00%,88.00%,88.00%,87.60%,86.25%
45:29.5,5,500,526,16000,16500,72.00%,50.78%,72.00%,72.00%,72.00%,71.96%,83.40%
52:55.9,1,500,516,16500,17000,86.00%,37.50%,86.00%,86.00%,86.00%,85.98%,86.00%
00:21.0,2,500,516,16500,17000,87.00%,31.33%,87.00%,87.00%,87.00%,87.00%,86.50%
07:49.9,3,500,516,16500,17000,90.00%,34.57%,90.00%,90.00%,90.00%,89.94%,87.67%
15:16.0,4,500,516,16500,17000,85.00%,51.25%,85.00%,85.00%,85.00%,85.00%,87.00%
22:56.6,5,500,516,16500,17000,85.00%,39.35%,85.00%,85.00%,85.00%,84.96%,86.60%
30:33.0,1,500,524,17000,17500,86.00%,26.25%,86.00%,86.00%,86.00%,85.95%,86.00%
38:01.9,2,500,524,17000,17500,77.00%,51.25%,77.00%,77.00%,77.00%,74.55%,81.50%
45:53.3,3,500,524,17000,17500,88.00%,30.69%,88.00%,88.00%,88.00%,87.96%,83.67%
53:26.2,4,500,524,17000,17500,82.00%,35.61%,82.00%,82.00%,82.00%,81.74%,83.25%
01:00.7,5,500,524,17000,17500,85.00%,45.49%,85.00%,85.00%,85.00%,85.00%,83.60%
08:35.7,1,500,533,17500,18000,55.00%,66.49%,55.00%,55.00%,55.00%,35.48%,55.00%
16:06.8,2,500,533,17500,18000,60.00%,80.12%,60.00%,60.00%,60.00%,46.67%,57.50%
23:34.4,3,500,533,17500,18000,84.00%,37.20%,84.00%,84.00%,84.00%,84.00%,66.33%
31:04.6,4,500,533,17500,18000,86.00%,34.65%,86.00%,86.00%,86.00%,85.42%,71.25%
38:35.6,5,500,533,17500,18000,83.00%,42.03%,83.00%,83.00%,83.00%,82.98%,73.60%
46:00.1,1,500,523,18000,18500,78.00%,50.00%,78.00%,78.00%,78.00%,77.56%,78.00%
53:20.0,2,500,523,18000,18500,90.00%,33.90%,90.00%,90.00%,90.00%,89.96%,84.00%
00:41.3,3,500,523,18000,18500,91.00%,25.16%,91.00%,91.00%,91.00%,90.93%,86.33%
07:59.7,4,500,523,18000,18500,90.00%,33.48%,90.00%,90.00%,90.00%,89.90%,87.25%
15:25.1,5,500,523,18000,18500,80.00%,41.77%,80.00%,80.00%,80.00%,79.80%,85.80%
22:50.1,1,500,528,18500,19000,81.00%,42.21%,81.00%,81.00%,81.00%,80.29%,81.00%
30:11.5,2,500,528,18500,19000,82.00%,41.22%,82.00%,82.00%,82.00%,81.97%,81.50%
37:31.6,3,500,528,18500,19000,82.00%,39.31%,82.00%,82.00%,82.00%,81.74%,81.67%
44:51.6,4,500,528,18500,19000,79.00%,43.18%,79.00%,79.00%,79.00%,77.35%,81.00%
52:11.7,5,500,528,18500,19000,84.00%,43.97%,84.00%,84.00%,84.00%,83.19%,81.60%
59:37.0,1,500,528,19000,19500,80.00%,45.54%,80.00%,80.00%,80.00%,78.98%,80.00%
06:58.5,2,500,528,19000,19500,84.00%,47.00%,84.00%,84.00%,84.00%,83.99%,82.00%
14:21.0,3,500,528,19000,19500,77.00%,86.09%,77.00%,77.00%,77.00%,75.47%,80.33%
21:46.3,4,500,528,19000,19500,82.00%,37.14%,82.00%,82.00%,82.00%,81.88%,80.75%
29:06.9,5,500,528,19000,19500,89.00%,33.95%,89.00%,89.00%,89.00%,88.99%,82.40%
36:35.2,1,500,527,19500,20000,73.00%,59.74%,73.00%,73.00%,73.00%,71.99%,73.00%
43:56.0,2,500,527,19500,20000,80.00%,45.44%,80.00%,80.00%,80.00%,79.80%,76.50%
51:37.0,3,500,527,19500,20000,77.00%,45.23%,77.00%,77.00%,77.00%,76.14%,76.67%
59:15.6,4,500,527,19500,20000,85.00%,46.70%,85.00%,85.00%,85.00%,84.93%,78.75%
07:03.3,5,500,527,19500,20000,80.00%,37.46%,80.00%,80.00%,80.00%,79.97%,79.00%
14:44.9,1,500,529,20000,20500,88.00%,30.40%,88.00%,88.00%,88.00%,87.98%,88.00%
22:23.4,2,500,529,20000,20500,89.00%,35.19%,89.00%,89.00%,89.00%,88.91%,88.50%
29:59.2,3,500,529,20000,20500,87.00%,41.17%,87.00%,87.00%,87.00%,86.84%,88.00%
37:27.9,4,500,529,20000,20500,91.00%,33.97%,91.00%,91.00%,91.00%,90.96%,88.75%
44:52.2,5,500,529,20000,20500,53.00%,83.79%,53.00%,53.00%,53.00%,39.67%,81.60%
52:16.0,1,500,521,20500,21000,75.00%,65.24%,75.00%,75.00%,75.00%,75.00%,75.00%
59:32.1,2,500,521,20500,21000,79.00%,44.55%,79.00%,79.00%,79.00%,78.83%,77.00%
06:47.3,3,500,521,20500,21000,68.00%,73.13%,68.00%,68.00%,68.00%,64.35%,74.00%
14:01.3,4,500,521,20500,21000,73.00%,63.83%,73.00%,73.00%,73.00%,72.20%,73.75%
21:17.2,5,500,521,20500,21000,77.00%,46.53%,77.00%,77.00%,77.00%,76.98%,74.40%
28:42.0,1,500,534,21000,21500,85.00%,44.69%,85.00%,85.00%,85.00%,84.93%,85.00%
36:03.7,2,500,534,21000,21500,54.00%,68.90%,54.00%,54.00%,54.00%,40.23%,69.50%
43:27.1,3,500,534,21000,21500,72.00%,66.00%,72.00%,72.00%,72.00%,70.29%,70.33%
50:50.3,4,500,534,21000,21500,69.00%,55.43%,69.00%,69.00%,69.00%,66.56%,70.00%
58:12.7,5,500,534,21000,21500,77.00%,62.61%,77.00%,77.00%,77.00%,76.32%,71.40%
05:50.8,1,500,549,21500,22000,92.00%,27.03%,92.00%,92.00%,92.00%,91.97%,92.00%
13:23.7,2,500,549,21500,22000,79.00%,39.58%,79.00%,79.00%,79.00%,77.35%,85.50%
21:00.1,3,500,549,21500,22000,79.00%,45.35%,79.00%,79.00%,79.00%,78.74%,83.33%
28:34.4,4,500,549,21500,22000,88.00%,30.20%,88.00%,88.00%,88.00%,88.00%,84.50%
36:12.4,5,500,549,21500,22000,78.00%,49.13%,78.00%,78.00%,78.00%,77.86%,83.20%
43:31.4,1,500,526,22000,22500,87.00%,31.15%,87.00%,87.00%,87.00%,86.99%,87.00%
